tree_id,common_name,genus,dbh_cm,useful_life_years,useful_life_label,age_description,located_in,precinct,lat,lon,shade_score,suburb_id
1024806,Cyprus Plane,Platanus,20.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81347104,144.9577763,0.0008,297979799
1024807,Cyprus Plane,Platanus,40.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81343478,144.9578984,0.0015,297979799
1024809,Cyprus Plane,Platanus,30.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81333954,144.9582152,0.0012,297979799
1024813,Cyprus Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81313959,144.9589208,0.0013,297979799
1024816,Cyprus Plane,Platanus,50.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81300353,144.9593881,0.0019,297979799
1024823,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80954157,144.9664574,0.0012,297979799
1024824,London Plane,Platanus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80934532,144.9663674,0.001,297979799
1024825,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80924271,144.9663214,0.0015,297979799
1024826,London Plane,Platanus,15.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80905082,144.9665265,0.0006,297979799
1024835,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81038108,144.9671386,0.0017,297979799
1024840,London Plane,Platanus,40.0,50,> 41 years,Mature,Street,Melbourne,-37.81113346,144.9673294,0.0015,297979799
1024847,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81162839,144.9674139,0.0017,297979799
1024849,London Plane,Platanus,12.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81197058,144.9677158,0.0005,297979799
1024852,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81235404,144.9678979,0.0015,297979799
1024856,London Plane,Platanus,50.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81221415,144.9679786,0.0019,297979799
1024867,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81420122,144.9688877,0.0013,297979799
1024868,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81430302,144.9689395,0.0015,297979799
1024871,London Plane,Platanus,80.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81452039,144.9687438,0.0031,297979799
1024878,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81501599,144.9692641,0.0015,297979799
1024886,London Plane,Platanus,50.0,50,,Mature,Street,Melbourne,-37.81568162,144.9694247,0.0019,297979799
1024889,London Plane,Platanus,50.0,50,,Mature,Street,Melbourne,-37.81582985,144.9694934,0.0019,297979799
1024893,London Plane,Platanus,35.0,50,,Mature,Street,Melbourne,-37.81616293,144.9697949,0.0013,297979799
1024894,London Plane,Platanus,55.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81644631,144.9699212,0.0021,297979799
1024912,London Plane,Platanus,35.0,50,,Mature,Street,Melbourne,-37.81682163,144.9670368,0.0013,297979799
1024913,London Plane,Platanus,30.0,50,,Mature,Street,Melbourne,-37.81670288,144.9669794,0.0012,297979799
1024914,London Plane,Platanus,35.0,50,,Mature,Street,Melbourne,-37.81660957,144.966936,0.0013,297979799
1024916,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81666459,144.9671779,0.0015,297979799
1024918,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81687611,144.9672755,0.0015,297979799
1024920,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81709887,144.9673763,0.0015,297979799
1024926,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81594705,144.9666311,0.0015,297979799
1024927,London Plane,Platanus,35.0,50,,Mature,Street,Melbourne,-37.81581001,144.9665686,0.0013,297979799
1024929,London Plane,Platanus,20.0,50,,Mature,Street,Melbourne,-37.81635894,144.9670461,0.0008,297979799
1024930,London Plane,Platanus,20.0,50,,Mature,Street,Melbourne,-37.81623394,144.9669863,0.0008,297979799
1024933,London Plane,Platanus,10.0,50,,Mature,Street,Melbourne,-37.81585172,144.9668132,0.0004,297979799
1024936,London Plane,Platanus,30.0,40,31 - 40 years,Mature,Street,Melbourne,-37.8152527,144.9663153,0.0012,297979799
1024937,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81513022,144.9662565,0.0013,297979799
1024938,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.8150059,144.9661998,0.0013,297979799
1024941,London Plane,Platanus,45.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81463131,144.9660252,0.0017,297979799
1024943,English Elm,Ulmus,50.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81465193,144.9662795,0.0019,297979799
1024966,London Plane,Platanus,50.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81431879,144.9658811,0.0019,297979799
1024967,London Plane,Platanus,40.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81427212,144.9660792,0.0015,297979799
1024970,London Plane,Platanus,25.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81408345,144.9657767,0.001,297979799
1024978,London Plane,Platanus,40.0,50,> 41 years,Mature,Street,Melbourne,-37.81334046,144.9654359,0.0015,297979799
1024981,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81308397,144.9655367,0.0012,297979799
1024986,London Plane,Platanus,35.0,50,> 41 years,Mature,Street,Melbourne,-37.81288807,144.9652273,0.0013,297979799
1024987,London Plane,Platanus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81273783,144.9653763,0.001,297979799
1024990,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81261252,144.9653196,0.0013,297979799
1024991,Simon Poplar,Populus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81257915,144.9649427,0.0013,297979799
1024997,London Plane,Platanus,30.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81236296,144.9649874,0.0012,297979799
1024998,London Plane,Platanus,15.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81228276,144.965169,0.0006,297979799
1025000,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81216833,144.9651165,0.0012,297979799
1025008,London Plane,Platanus,31.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81172821,144.9649145,0.0012,297979799
1025009,London Plane,Platanus,40.0,50,> 41 years,Mature,Street,Melbourne,-37.81140466,144.9645491,0.0015,297979799
1025010,London Plane,Platanus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81135355,144.9647459,0.001,297979799
1025011,London Plane,Platanus,24.0,50,> 41 years,Mature,Street,Melbourne,-37.81128701,144.9644932,0.0009,297979799
1025015,London Plane,Platanus,25.0,50,> 41 years,Mature,Street,Melbourne,-37.81104806,144.9643834,0.001,297979799
1025020,London Plane,Platanus,35.0,50,> 41 years,Mature,Street,Melbourne,-37.81070382,144.964223,0.0013,297979799
1025026,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81031615,144.9642672,0.0012,297979799
1025028,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81017711,144.9642034,0.0013,297979799
1025034,London Plane,Platanus,40.0,50,> 41 years,Mature,Street,Melbourne,-37.80983408,144.9638266,0.0015,297979799
1025036,Cyprus Plane,Platanus,40.0,40,31 - 40 years,Mature,Street,Melbourne,-37.8119725,144.9630093,0.0015,297979799
1025062,Cyprus Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81129078,144.9660256,0.0013,297979799
1025088,London Plane,Platanus,29.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8132581,144.9662754,0.0011,297979799
1025092,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8130493,144.9669875,0.0013,297979799
1025093,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8129904,144.9671874,0.0013,297979799
1025100,London Plane,Platanus,25.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81324929,144.966866,0.001,297979799
1025103,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81336662,144.9664601,0.0013,297979799
1025105,London Plane,Platanus,34.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81343066,144.9662253,0.0013,297979799
1025106,London Plane,Platanus,30.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81348963,144.9660657,0.0012,297979799
1025130,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81592629,144.9647151,0.0015,297979799
1025132,London Plane,Platanus,75.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81585759,144.9649624,0.0029,297979799
1025145,London Plane,Platanus,50.0,50,,Mature,Street,Melbourne,-37.81586068,144.9656207,0.0019,297979799
1025147,London Plane,Platanus,60.0,50,,Mature,Street,Melbourne,-37.81593114,144.9653815,0.0023,297979799
1025148,London Plane,Platanus,45.0,50,,Mature,Street,Melbourne,-37.81602193,144.9650824,0.0017,297979799
1025156,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81517803,144.9672728,0.0017,297979799
1025166,London Plane,Platanus,15.0,50,,Mature,Street,Melbourne,-37.81505836,144.9683788,0.0006,297979799
1025169,London Plane,Platanus,28.0,50,,Mature,Street,Melbourne,-37.81521174,144.9678255,0.0011,297979799
1025170,London Plane,Platanus,50.0,50,,Mature,Street,Melbourne,-37.81524857,144.9677046,0.0019,297979799
1025171,London Plane,Platanus,45.0,50,,Mature,Street,Melbourne,-37.81538918,144.9672481,0.0017,297979799
1025172,London Plane,Platanus,25.0,50,> 41 years,Mature,Street,Melbourne,-37.81541053,144.9671698,0.001,297979799
1025175,Weeping Myrtle,Syzygium,15.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81379278,144.9669449,0.0006,297979799
1025187,London Plane,Platanus,76.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8164892,144.9703714,0.0029,297979799
1025215,London Plane,Platanus,65.0,30,21 - 30 years,Mature,Street,Melbourne,-37.816011,144.9726869,0.0025,297979799
1025225,Spotted Gum,Corymbia,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81570669,144.9739344,0.0012,297979799
1025235,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81606759,144.9755366,0.0013,297979799
1025240,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81615558,144.9762254,0.0013,297979799
1025242,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81619059,144.976505,0.0013,297979799
1025244,London Plane,Platanus,35.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81622099,144.9767536,0.0013,297979799
1025247,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.81628643,144.9771795,0.0013,297979799
1025251,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.81635805,144.9777285,0.0013,297979799
1025252,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.81637609,144.9778609,0.0013,297979799
1025256,London Plane,Platanus,35.0,50,,Mature,Street,East Melbourne,-37.81645699,144.9785312,0.0013,297979799
1025268,London Plane,Platanus,10.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81538247,144.974115,0.0004,297979799
1025274,Dutch Elm,Ulmus,20.0,20,11 - 20 years,Mature,Street,Melbourne,-37.8149345,144.9745719,0.0008,297979799
1025278,Huntingdon Elm,Ulmus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81423959,144.9742535,0.001,297979799
1025291,London Plane,Platanus,55.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81102148,144.9727654,0.0021,297979799
1025293,London Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81084499,144.972693,0.0008,297979799
1025295,Wych Elm,Ulmus,75.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.81070204,144.972978,0.0029,297979799
1025297,Huntingdon Elm,Ulmus,55.0,20,11 - 20 years,Mature,Street,Melbourne,-37.8101977,144.9723944,0.0021,297979799
1025300,Huntingdon Elm,Ulmus,55.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8095705,144.9721053,0.0021,297979799
1025302,London Plane,Platanus,36.0,50,> 41 years,Mature,Street,East Melbourne,-37.80932403,144.9723677,0.0014,297979799
1025304,London Plane,Platanus,10.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80915167,144.9718778,0.0004,297979799
1025306,London Plane,Platanus,12.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80894313,144.9717806,0.0005,297979799
1025307,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80885133,144.9717394,0.0013,297979799
1025308,London Plane,Platanus,55.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80874416,144.9716901,0.0021,297979799
1025311,London Plane,Platanus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80822729,144.971451,0.001,297979799
1025321,London Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80843263,144.9690418,0.0008,297979799
1025326,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80844211,144.9687553,0.0013,297979799
1025330,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80893177,144.9689782,0.0013,297979799
1025352,London Plane,Platanus,10.0,40,31 - 40 years,Mature,Street,Melbourne,-37.80976206,144.9696534,0.0004,297979799
1025355,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8094079,144.9694928,0.0012,297979799
1025376,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81128178,144.9703496,0.0017,297979799
1025379,London Plane,Platanus,50.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81177134,144.9705713,0.0019,297979799
1025391,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81278097,144.9710355,0.0015,297979799
1025395,London Plane,Platanus,55.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81300017,144.9709931,0.0021,297979799
1025398,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81324397,144.9711018,0.0017,297979799
1025401,London Plane,Platanus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81339293,144.9713232,0.001,297979799
1025404,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81389854,144.9714059,0.0015,297979799
1025407,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81346114,144.9712032,0.0015,297979799
1025417,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81431916,144.9716005,0.0012,297979799
1025418,London Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81438661,144.9714885,0.0008,297979799
1025420,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81456393,144.9717137,0.0012,297979799
1025421,London Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81464101,144.9716065,0.0008,297979799
1025423,London Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81475134,144.9716563,0.0008,297979799
1025424,London Plane,Platanus,10.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81485271,144.9717037,0.0004,297979799
1025432,London Plane,Platanus,35.0,50,,Mature,Street,Melbourne,-37.8157628,144.9721216,0.0013,297979799
1025436,Cyprus Plane,Platanus,45.0,50,,Mature,Street,Melbourne,-37.81474018,144.9694719,0.0017,297979799
1025439,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81462473,144.9698622,0.0015,297979799
1025444,London Plane,Platanus,20.0,50,,Mature,Street,Melbourne,-37.81439291,144.9706364,0.0008,297979799
1025446,London Plane,Platanus,30.0,50,> 41 years,Mature,Street,Melbourne,-37.81430861,144.9708922,0.0012,297979799
1025447,London Plane,Platanus,55.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81427158,144.9710524,0.0021,297979799
1025448,London Plane,Platanus,40.0,50,,Mature,Street,Melbourne,-37.81423894,144.971175,0.0015,297979799
1025449,London Plane,Platanus,70.0,50,,Mature,Street,Melbourne,-37.81419931,144.9712919,0.0027,297979799
1025452,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81400077,144.9719781,0.0015,297979799
1025454,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81393882,144.9721902,0.0015,297979799
1025456,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81385189,144.9724956,0.0012,297979799
1025457,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81382705,144.9726059,0.0012,297979799
1025459,London Plane,Platanus,20.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81373938,144.9728931,0.0008,297979799
1025462,London Plane,Platanus,40.0,50,> 41 years,Mature,Street,Melbourne,-37.81362844,144.9732791,0.0015,297979799
1025464,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81351263,144.973623,0.0015,297979799
1025465,London Plane,Platanus,120.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81346379,144.9737954,0.0046,297979799
1025466,London Plane,Platanus,100.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81333392,144.9735731,0.0038,297979799
1025470,London Plane,Platanus,70.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81346588,144.9730896,0.0027,297979799
1025471,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8135227,144.972915,0.0017,297979799
1025473,Dutch Elm,Ulmus,70.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8135903,144.9726759,0.0027,297979799
1025478,Dutch Elm,Ulmus,85.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81376063,144.9720451,0.0033,297979799
1025479,Dutch Elm,Ulmus,65.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81368469,144.9723441,0.0025,297979799
1025481,London Plane,Platanus,85.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81388047,144.971675,0.0033,297979799
1025483,London Plane,Platanus,60.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81404582,144.971105,0.0023,297979799
1025485,London Plane,Platanus,65.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81413406,144.9708037,0.0025,297979799
1025486,London Plane,Platanus,110.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81417474,144.9706652,0.0042,297979799
1025494,London Plane,Platanus,55.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81445547,144.9697074,0.0021,297979799
1025502,Cyprus Plane,Platanus,20.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81320921,144.9707057,0.0008,297979799
1025505,Cyprus Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81275519,144.971929,0.0015,297979799
1025506,Cyprus Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8126906,144.9721544,0.0013,297979799
1025516,London Plane,Platanus,55.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81155358,144.972717,0.0021,297979799
1025517,London Plane,Platanus,56.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81159407,144.9725724,0.0022,297979799
1025520,London Plane,Platanus,50.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81177346,144.97196,0.0019,297979799
1025525,London Plane,Platanus,55.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81197334,144.9712825,0.0021,297979799
1025527,London Plane,Platanus,50.0,40,31 - 40 years,Mature,Street,Melbourne,-37.81205402,144.9710027,0.0019,297979799
1025531,London Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8117914,144.9712025,0.0013,297979799
1025533,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8117101,144.9714828,0.0017,297979799
1025534,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81165701,144.9716652,0.0017,297979799
1025535,London Plane,Platanus,12.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81160552,144.9718346,0.0005,297979799
1025560,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81226221,144.9695948,0.0015,297979799
1025578,Cyprus Plane,Platanus,25.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81053343,144.9686577,0.001,297979799
1025579,Cyprus Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81050197,144.9687659,0.0015,297979799
1025580,Cyprus Plane,Platanus,40.0,20,11 - 20 years,Mature,Street,Melbourne,-37.81044015,144.9689692,0.0015,297979799
1025582,Cyprus Plane,Platanus,60.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81037478,144.9692223,0.0023,297979799
1025583,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81023529,144.9692423,0.0017,297979799
1025588,London Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81059592,144.9680227,0.0015,297979799
1025589,London Plane,Platanus,30.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81065726,144.9677927,0.0012,297979799
1025590,London Plane,Platanus,80.0,50,> 41 years,Mature,Street,Melbourne,-37.81073308,144.9675606,0.0031,297979799
1025591,Cyprus Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81064835,144.9674485,0.0013,297979799
1025595,Cyprus Plane,Platanus,60.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81041736,144.9682382,0.0023,297979799
1025597,Cyprus Plane,Platanus,70.0,30,21 - 30 years,Mature,Street,Melbourne,-37.810333,144.968529,0.0027,297979799
1025598,Cyprus Plane,Platanus,40.0,30,21 - 30 years,Mature,Street,Melbourne,-37.81028172,144.9687009,0.0015,297979799
1025608,London Plane,Platanus,95.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80944145,144.971952,0.0037,297979799
1025610,London Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80952147,144.9716961,0.0017,297979799
1025624,Cyprus Plane,Platanus,12.0,40,31 - 40 years,Mature,Street,Melbourne,-37.80991456,144.969934,0.0005,297979799
1025625,Cyprus Plane,Platanus,12.0,30,21 - 30 years,Mature,Street,Melbourne,-37.8098674,144.9701039,0.0005,297979799
1025630,Cyprus Plane,Platanus,45.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80964003,144.9708434,0.0017,297979799
1025634,Cyprus Plane,Platanus,35.0,50,> 41 years,Mature,Street,Melbourne,-37.8093576,144.9718384,0.0013,297979799
1025637,Lemon Scented Gum,Corymbia,36.0,50,,Mature,Street,East Melbourne,-37.81500617,144.9774604,0.0014,297979799
1025642,Lemon Scented Gum,Corymbia,40.0,50,,Mature,Street,East Melbourne,-37.81441534,144.9775588,0.0015,297979799
1025643,Lemon Scented Gum,Corymbia,28.0,50,,Mature,Street,East Melbourne,-37.81431883,144.9775743,0.0011,297979799
1025646,Lemon Scented Gum,Corymbia,35.0,50,,Mature,Street,East Melbourne,-37.81398314,144.9776285,0.0013,297979799
1025652,Lemon Scented Gum,Corymbia,29.0,50,,Mature,Street,East Melbourne,-37.81329309,144.977744,0.0011,297979799
1025656,Lemon Scented Gum,Corymbia,29.0,50,,Mature,Street,East Melbourne,-37.8128291,144.977821,0.0011,297979799
1025657,Lemon Scented Gum,Corymbia,32.0,50,,Mature,Street,East Melbourne,-37.81271199,144.9778408,0.0012,297979799
1025658,Lemon Scented Gum,Corymbia,28.0,50,,Mature,Street,East Melbourne,-37.81255404,144.9778677,0.0011,297979799
1025665,Lemon Scented Gum,Corymbia,42.0,50,,Mature,Street,East Melbourne,-37.81163604,144.9780194,0.0016,297979799
1025668,Lemon Scented Gum,Corymbia,27.0,50,,Mature,Street,East Melbourne,-37.8112847,144.9780786,0.001,297979799
1025670,Lemon Scented Gum,Corymbia,38.0,50,,Mature,Street,East Melbourne,-37.81085368,144.9781517,0.0015,297979799
1025671,Lemon Scented Gum,Corymbia,12.0,50,,Mature,Street,East Melbourne,-37.81073471,144.9781753,0.0005,297979799
1025676,Lemon Scented Gum,Corymbia,30.0,50,,Mature,Street,East Melbourne,-37.81011832,144.9782747,0.0012,297979799
1025678,Lemon Scented Gum,Corymbia,10.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80942953,144.9783853,0.0004,297979799
1025679,Lemon Scented Gum,Corymbia,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8093099,144.9784111,0.0012,297979799
1025683,Simon Poplar,Populus,38.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.80955852,144.97851,0.0015,297979799
1025688,Simon Poplar,Populus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.8095231,144.9782293,0.0012,297979799
1025692,Simon Poplar,Populus,46.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80895015,144.9783308,0.0018,297979799
1025724,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80849554,144.9777469,0.0019,297979799
1025726,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80854901,144.9782717,0.0019,297979799
1025740,Moptop,Robinia,27.5,30,21 - 30 years,Mature,Street,East Melbourne,-37.80826313,144.9739087,0.0011,297979799
1025750,English Elm,Ulmus,50.0,30,21 - 30 years,Mature,Park,East Melbourne,-37.80811782,144.9742799,0.0019,297979799
1025772,Sweet Pittosporum,Pittosporum,26.0,40,31 - 40 years,Mature,Park,East Melbourne,-37.8078914,144.9723808,0.001,297979799
1025793,Brush Box,Lophostemon,32.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80748277,144.9695572,0.0012,297979799
1025795,Cyprus Plane,Platanus,35.0,30,21 - 30 years,Mature,Street,Melbourne,-37.80751457,144.969881,0.0013,297979799
1025799,Pin Oak,Quercus,38.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80941821,144.9735869,0.0015,297979799
1025800,Pin Oak,Quercus,10.0,50,,Mature,Street,East Melbourne,-37.80943674,144.9737055,0.0004,297979799
1025805,Pin Oak,Quercus,16.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.80955406,144.9747371,0.0006,297979799
1025808,Pin Oak,Quercus,30.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.8093601,144.9749321,0.0012,297979799
1025810,Pin Oak,Quercus,30.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80928657,144.9742711,0.0012,297979799
1025813,Pin Oak,Quercus,30.0,20,11 - 20 years,Mature,Street,East Melbourne,-37.8092609,144.9738944,0.0012,297979799
1025816,Brush Box,Lophostemon,36.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.809264,144.9732393,0.0014,297979799
1025823,Brush Box,Lophostemon,32.0,50,,Mature,Street,East Melbourne,-37.80940218,144.9745497,0.0012,297979799
1025828,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.8095615,144.9759459,0.0012,297979799
1025830,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80961143,144.9764176,0.0012,297979799
1025833,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80955924,144.9768027,0.0012,297979799
1025834,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80964022,144.9767147,0.0012,297979799
1025835,Brush Box,Lophostemon,32.0,40,31 - 40 years,Mature,Street,East Melbourne,-37.80966416,144.9769059,0.0012,297979799
1025839,Pin Oak,Quercus,30.0,30,21 - 30 years,Mature,Street,East Melbourne,-37.80963732,144.9775185,0.0012,297979799
